Time,Command,Host IP,Destination Port
2024-04-18 00:16:00,"attack type: normal - no attack, message: up",192.168.42.170,60777
2024-04-18 00:16:00,"attack type: normal - no attack, message: left",192.168.42.170,37425
2024-04-18 00:16:01,"attack type: normal - no attack, message: up",192.168.42.170,2008
2024-04-18 00:16:01,"attack type: normal - no attack, message: up",192.168.42.170,22799
2024-04-18 00:16:01,"attack type: normal - no attack, message: up",192.168.42.170,27895
2024-04-18 00:16:01,"attack type: normal - no attack, message: left",192.168.42.170,39053
2024-04-18 00:16:02,"attack type: normal - no attack, message: left",192.168.42.170,14361
2024-04-18 00:16:02,"attack type: normal - no attack, message: left",192.168.42.170,5331
2024-04-18 00:16:02,"attack type: normal - no attack, message: up",192.168.42.170,16415
2024-04-18 00:16:03,"attack type: normal - no attack, message: up",192.168.42.170,20317
2024-04-18 00:16:03,"attack type: normal - no attack, message: up",192.168.42.170,30497
2024-04-18 00:16:03,"attack type: normal - no attack, message: up",192.168.42.170,32798
2024-04-18 00:16:03,"attack type: normal - no attack, message: left",192.168.42.170,21852
2024-04-18 00:16:04,"attack type: normal - no attack, message: up",192.168.42.170,60363
2024-04-18 00:16:04,"attack type: normal - no attack, message: up",192.168.42.170,36047
2024-04-18 00:16:05,"attack type: normal - no attack, message: up",192.168.42.170,55277
2024-04-18 00:16:15,"attack type: normal - no attack, message: down",192.168.42.170,30289
2024-04-18 00:16:15,"attack type: normal - no attack, message: right",192.168.42.170,28899
2024-04-18 00:16:15,"attack type: normal - no attack, message: up",192.168.42.170,44198
2024-04-18 00:16:16,"attack type: normal - no attack, message: left",192.168.42.170,12539
2024-04-18 00:16:16,"attack type: normal - no attack, message: up",192.168.42.170,9157
2024-04-18 00:16:16,"attack type: normal - no attack, message: left",192.168.42.170,61699
2024-04-18 00:16:17,"attack type: normal - no attack, message: up",192.168.42.170,3365
2024-04-18 00:16:17,"attack type: normal - no attack, message: up",192.168.42.170,3099
2024-04-18 00:16:17,"attack type: normal - no attack, message: left",192.168.42.170,7588
2024-04-18 00:16:17,"attack type: normal - no attack, message: up",192.168.42.170,34174
2024-04-18 00:16:18,"attack type: normal - no attack, message: left",192.168.42.170,23658
2024-04-18 00:16:19,"attack type: normal - no attack, message: left",192.168.42.170,16798
2024-04-18 00:16:28,"attack type: normal - no attack, message: left",192.168.42.170,28947
2024-04-18 00:16:29,"attack type: normal - no attack, message: left",192.168.42.170,5189
2024-04-18 00:16:29,"attack type: normal - no attack, message: left",192.168.42.170,61418
2024-04-18 00:16:33,"attack type: normal - no attack, message: left",192.168.42.170,30335
2024-04-18 00:16:33,"attack type: normal - no attack, message: left",192.168.42.170,4044
2024-04-18 00:16:34,"attack type: normal - no attack, message: left",192.168.42.170,35534
2024-04-18 00:16:34,"attack type: normal - no attack, message: left",192.168.42.170,48151
2024-04-18 00:16:35,"attack type: normal - no attack, message: left",192.168.42.170,35355
2024-04-18 00:16:35,"attack type: normal - no attack, message: left",192.168.42.170,16228
2024-04-18 00:16:36,"attack type: normal - no attack, message: left",192.168.42.170,4707
2024-04-18 00:16:36,"attack type: normal - no attack, message: left",192.168.42.170,43653
2024-04-18 00:16:36,"attack type: normal - no attack, message: left",192.168.42.170,40793
2024-04-18 00:16:37,"attack type: normal - no attack, message: left",192.168.42.170,14347
2024-04-18 00:16:38,"attack type: normal - no attack, message: left",192.168.42.170,63430
2024-04-18 00:16:38,"attack type: normal - no attack, message: left",192.168.42.170,26270
2024-04-18 00:16:39,"attack type: normal - no attack, message: left",192.168.42.170,11648
2024-04-18 00:16:46,"attack type: normal - no attack, message: up",192.168.42.170,40055
2024-04-18 00:16:46,"attack type: normal - no attack, message: right",192.168.42.170,3174
2024-04-18 00:16:46,"attack type: normal - no attack, message: right",192.168.42.170,38417
2024-04-18 00:16:46,"attack type: normal - no attack, message: up",192.168.42.170,348
2024-04-18 00:16:47,"attack type: normal - no attack, message: right",192.168.42.170,29230
2024-04-18 00:16:47,"attack type: normal - no attack, message: right",192.168.42.170,38136
2024-04-18 00:16:47,"attack type: normal - no attack, message: up",192.168.42.170,1464
2024-04-18 00:16:48,"attack type: normal - no attack, message: up",192.168.42.170,31401
2024-04-18 00:16:48,"attack type: normal - no attack, message: up",192.168.42.170,30096
2024-04-18 00:16:48,"attack type: normal - no attack, message: right",192.168.42.170,35964
2024-04-18 00:16:48,"attack type: normal - no attack, message: up",192.168.42.170,45915
2024-04-18 00:16:49,"attack type: normal - no attack, message: right",192.168.42.170,19529
2024-04-18 00:16:49,"attack type: normal - no attack, message: up",192.168.42.170,17105
2024-04-18 00:16:49,"attack type: normal - no attack, message: right",192.168.42.170,54007
2024-04-18 00:16:49,"attack type: normal - no attack, message: up",192.168.42.170,23067
2024-04-18 00:16:50,"attack type: normal - no attack, message: up",192.168.42.170,61312
2024-04-18 00:16:50,"attack type: normal - no attack, message: right",192.168.42.170,30425
2024-04-18 00:16:50,"attack type: normal - no attack, message: up",192.168.42.170,62585
2024-04-18 00:16:51,"attack type: normal - no attack, message: right",192.168.42.170,21532
2024-04-18 00:16:51,"attack type: normal - no attack, message: up",192.168.42.170,11490
2024-04-18 00:16:51,"attack type: normal - no attack, message: right",192.168.42.170,19197
2024-04-18 00:16:52,"attack type: normal - no attack, message: right",192.168.42.170,49032
2024-04-18 00:16:52,"attack type: normal - no attack, message: up",192.168.42.170,38524
2024-04-18 00:16:52,"attack type: normal - no attack, message: right",192.168.42.170,58985
2024-04-18 00:16:53,"attack type: normal - no attack, message: right",192.168.42.170,20707
2024-04-18 00:16:53,"attack type: normal - no attack, message: right",192.168.42.170,2071
2024-04-18 00:16:53,"attack type: normal - no attack, message: right",192.168.42.170,51736
2024-04-18 00:16:53,"attack type: normal - no attack, message: right",192.168.42.170,55040
2024-04-18 00:17:03,"attack type: normal - no attack, message: up",192.168.42.170,21236
2024-04-18 00:17:03,"attack type: normal - no attack, message: right",192.168.42.170,58314
2024-04-18 00:17:03,"attack type: normal - no attack, message: up",192.168.42.170,2424
2024-04-18 00:17:04,"attack type: normal - no attack, message: right",192.168.42.170,12517
2024-04-18 00:17:04,"attack type: normal - no attack, message: up",192.168.42.170,53883
2024-04-18 00:17:04,"attack type: normal - no attack, message: right",192.168.42.170,22313
2024-04-18 00:17:05,"attack type: normal - no attack, message: up",192.168.42.170,41496
2024-04-18 00:17:05,"attack type: normal - no attack, message: right",192.168.42.170,13475
2024-04-18 00:17:05,"attack type: normal - no attack, message: up",192.168.42.170,12371
2024-04-18 00:17:05,"attack type: normal - no attack, message: right",192.168.42.170,46628
2024-04-18 00:17:06,"attack type: normal - no attack, message: right",192.168.42.170,43732
2024-04-18 00:17:06,"attack type: normal - no attack, message: up",192.168.42.170,64309
2024-04-18 00:17:06,"attack type: normal - no attack, message: right",192.168.42.170,50119
2024-04-18 00:17:07,"attack type: normal - no attack, message: right",192.168.42.170,59896
2024-04-18 00:17:07,"attack type: normal - no attack, message: up",192.168.42.170,38811
2024-04-18 00:17:07,"attack type: normal - no attack, message: right",192.168.42.170,38325
2024-04-18 00:17:07,"attack type: normal - no attack, message: up",192.168.42.170,63479
2024-04-18 00:17:07,"attack type: normal - no attack, message: right",192.168.42.170,23087
2024-04-18 00:17:08,"attack type: normal - no attack, message: up",192.168.42.170,38643
2024-04-18 00:17:08,"attack type: normal - no attack, message: right",192.168.42.170,5810
2024-04-18 00:17:08,"attack type: normal - no attack, message: right",192.168.42.170,17710
2024-04-18 00:17:09,"attack type: normal - no attack, message: right",192.168.42.170,36312
2024-04-18 00:17:09,"attack type: normal - no attack, message: right",192.168.42.170,50378
2024-04-18 00:17:09,"attack type: normal - no attack, message: right",192.168.42.170,58979
2024-04-18 00:17:10,"attack type: normal - no attack, message: right",192.168.42.170,55303
2024-04-18 00:17:16,"attack type: normal - no attack, message: left",192.168.42.170,5899
2024-04-18 00:17:17,"attack type: normal - no attack, message: up",192.168.42.170,36348
2024-04-18 00:17:17,"attack type: normal - no attack, message: up",192.168.42.170,38676
2024-04-18 00:17:17,"attack type: normal - no attack, message: up",192.168.42.170,34868
2024-04-18 00:17:17,"attack type: normal - no attack, message: left",192.168.42.170,61430
2024-04-18 00:17:18,"attack type: normal - no attack, message: up",192.168.42.170,17960
2024-04-18 00:17:18,"attack type: normal - no attack, message: left",192.168.42.170,11272
2024-04-18 00:17:18,"attack type: normal - no attack, message: up",192.168.42.170,26248
2024-04-18 00:17:18,"attack type: normal - no attack, message: left",192.168.42.170,29702
2024-04-18 00:17:19,"attack type: normal - no attack, message: left",192.168.42.170,57053
2024-04-18 00:17:19,"attack type: normal - no attack, message: left",192.168.42.170,51547
2024-04-18 00:17:19,"attack type: normal - no attack, message: left",192.168.42.170,60418
2024-04-18 00:17:19,"attack type: normal - no attack, message: left",192.168.42.170,47024
2024-04-18 00:17:20,"attack type: normal - no attack, message: left",192.168.42.170,58868
2024-04-18 00:17:20,"attack type: normal - no attack, message: left",192.168.42.170,4750
2024-04-18 00:17:21,"attack type: normal - no attack, message: left",192.168.42.170,27097
2024-04-18 00:17:22,"attack type: normal - no attack, message: left",192.168.42.170,60531
2024-04-18 00:17:31,"attack type: normal - no attack, message: down",192.168.42.170,40886
2024-04-18 00:17:31,"attack type: normal - no attack, message: up",192.168.42.170,29175
2024-04-18 00:17:32,"attack type: normal - no attack, message: right",192.168.42.170,47612
2024-04-18 00:17:32,"attack type: normal - no attack, message: up",192.168.42.170,53034
2024-04-18 00:17:32,"attack type: normal - no attack, message: up",192.168.42.170,17685
2024-04-18 00:17:33,"attack type: normal - no attack, message: right",192.168.42.170,47503
2024-04-18 00:17:33,"attack type: normal - no attack, message: right",192.168.42.170,30085
2024-04-18 00:17:33,"attack type: normal - no attack, message: up",192.168.42.170,54224
2024-04-18 00:17:34,"attack type: normal - no attack, message: up",192.168.42.170,6756
2024-04-18 00:17:34,"attack type: normal - no attack, message: right",192.168.42.170,56222
2024-04-18 00:17:35,"attack type: normal - no attack, message: up",192.168.42.170,51911
2024-04-18 00:17:35,"attack type: normal - no attack, message: right",192.168.42.170,49916
2024-04-18 00:17:35,"attack type: normal - no attack, message: right",192.168.42.170,39587
2024-04-18 00:17:36,"attack type: normal - no attack, message: up",192.168.42.170,37515
2024-04-18 00:17:36,"attack type: normal - no attack, message: up",192.168.42.170,62609
2024-04-18 00:17:36,"attack type: normal - no attack, message: right",192.168.42.170,50560
2024-04-18 00:17:37,"attack type: normal - no attack, message: right",192.168.42.170,7169
2024-04-18 00:17:37,"attack type: normal - no attack, message: up",192.168.42.170,29986
2024-04-18 00:17:37,"attack type: normal - no attack, message: up",192.168.42.170,57271
2024-04-18 00:17:38,"attack type: normal - no attack, message: right",192.168.42.170,36216
2024-04-18 00:17:38,"attack type: normal - no attack, message: right",192.168.42.170,25457
2024-04-18 00:17:39,"attack type: normal - no attack, message: up",192.168.42.170,31617
2024-04-18 00:17:39,"attack type: normal - no attack, message: up",192.168.42.170,29883
2024-04-18 00:17:39,"attack type: normal - no attack, message: right",192.168.42.170,58366
2024-04-18 00:17:40,"attack type: normal - no attack, message: right",192.168.42.170,31858
2024-04-18 00:17:40,"attack type: normal - no attack, message: right",192.168.42.170,1988
2024-04-18 00:17:40,"attack type: normal - no attack, message: up",192.168.42.170,43321
2024-04-18 00:17:41,"attack type: normal - no attack, message: up",192.168.42.170,17821
2024-04-18 00:17:41,"attack type: normal - no attack, message: right",192.168.42.170,22650
2024-04-18 00:17:41,"attack type: normal - no attack, message: up",192.168.42.170,26635
2024-04-18 00:17:42,"attack type: normal - no attack, message: up",192.168.42.170,61466
2024-04-18 00:17:42,"attack type: normal - no attack, message: up",192.168.42.170,36432
2024-04-18 00:17:42,"attack type: normal - no attack, message: right",192.168.42.170,9300
2024-04-18 00:17:43,"attack type: normal - no attack, message: right",192.168.42.170,65009
2024-04-18 00:17:43,"attack type: normal - no attack, message: up",192.168.42.170,2659
